10	438	1
300	754	0
1	427	1
1	477	1
15	13	1
81	763	1
52	184	0
1	475	1
109	76	0
260	143	1
234	166	1
269	292	0
8	390	1
178	66	1
80	840	1
206	163	0
184	296	0
12	123	1
22	91	1
22	180	1
111	295	0
159	922	0
282	91	1
206	234	0
291	808	0
15	246	1
153	276	0
25	2	0
15	754	1
247	469	0
304	386	1
77	433	1
292	10	0
144	147	1
93	7	0
205	299	0
66	693	0
147	475	0
267	519	0
37	24	1
155	768	0
230	710	0
173	918	0
29	214	1
10	639	1
157	840	1
310	828	1
169	48	0
0	101	0
17	792	0
22	736	1
243	226	1
15	224	1
141	925	0
35	194	1
239	962	1
206	277	0
130	151	0
113	832	1
212	911	1
316	210	0
205	157	0
157	275	0
291	340	0
109	186	0
113	277	1
109	554	0
164	601	0
61	537	0
205	51	0
178	39	1
274	444	0
324	738	1
62	22	0
73	775	0
258	41	1
246	77	0
10	810	1
79	828	1
117	477	0
38	29	0
205	92	0
67	877	1
66	828	0
169	212	0
241	47	1
93	457	0
137	892	1
0	205	1
223	254	0
18	218	1
292	39	1
32	249	1
63	157	1
5	928	1
290	964	1
29	90	1
169	293	0
1	617	1
81	711	1
184	359	0
43	36	1
1	577	1
0	157	1
113	689	0
41	766	1
205	218	0
206	94	0
44	549	0
16	36	0
1	565	1
66	327	0
93	980	0
310	736	0
47	172	1
10	121	1
236	201	0
301	110	1
292	631	1
44	77	0
293	162	0
319	4	1
291	39	1
14	171	1
35	383	0
68	405	0
322	142	0
173	3	0
265	393	0
122	970	0
314	215	1
25	659	1
59	423	1
157	631	1
257	659	1
23	249	1
66	42	0
54	161	0
4	147	1
70	877	0
223	471	0
89	423	0
212	941	1
4	294	0
22	48	1
111	335	0
155	523	0
200	279	0
212	389	1
92	838	0
205	623	0
257	29	0
164	167	0
22	640	1
202	470	0
108	100	0
169	264	0
36	190	0
1	252	1
243	510	0
224	884	0
83	184	0
280	147	0
186	250	1
223	43	0
205	192	0
267	825	0
208	224	0
18	376	1
206	27	0
288	664	1
308	535	1
274	494	0
123	823	0
169	260	0
41	874	1
205	59	0
265	123	1
0	45	1
184	167	0
24	54	0
264	438	1
195	374	0
138	277	1
258	22	1
61	476	0
258	671	0
162	732	0
148	872	0
280	800	1
291	810	1
146	763	1
278	718	1
165	892	0
155	300	0
238	227	1
323	786	0
44	851	0
313	373	0
223	382	0
0	359	1
38	130	0
194	844	0
251	438	1
12	158	1
184	188	0
0	225	1
43	109	1
264	104	1
31	342	0
184	28	0
0	865	1
187	681	0
164	969	0
19	709	0
50	199	0
308	120	0
254	158	0
114	210	0
1	702	1
205	113	0
63	811	1
0	983	1
14	259	1
0	227	1
25	825	1
10	274	1
249	710	0
114	976	0
5	254	1
188	311	0
237	153	0
1	400	1
15	434	1
184	238	0
82	446	0
203	495	0
185	423	1
206	266	0
55	753	0
258	876	1
263	884	0
105	655	1
294	383	1
72	778	0
205	381	0
281	702	0
1	272	1
188	424	0
270	123	1
167	465	0
46	409	1
280	963	1
53	697	0
135	696	0
171	817	0
15	312	1
5	222	1
319	237	1
249	718	1
63	723	0
256	172	1
200	245	0
163	432	0
208	66	0
253	928	0
195	818	0
223	139	0
25	178	1
49	12	1
50	310	1
151	316	0
14	978	1
61	886	1
141	433	0
184	20	0
255	964	1
35	240	1
313	433	1
16	435	0
184	227	0
137	249	1
5	411	1
120	618	0
296	128	1
274	557	0
20	953	0
251	227	1
291	830	0
38	229	1
284	199	0
25	226	1
299	797	0
5	143	1
236	78	1
243	228	0
103	762	0
296	215	1
213	693	0
33	389	1
57	96	0
184	231	0
25	293	1
71	227	1
295	226	1
109	919	0
257	854	1
252	854	1
57	725	0
61	564	0
256	122	1
145	307	0
223	832	0
257	106	0
61	70	0
239	702	1
280	738	0
24	140	1
290	409	0
93	351	0
5	270	1
41	817	0
93	588	0
104	92	0
0	104	1
223	314	0
252	842	1
28	15	1
304	227	1
0	267	1
291	225	0
303	385	1
291	116	0
217	729	0
1	233	1
281	382	1
126	911	0
291	330	0
22	655	1
322	213	1
27	226	1
138	438	0
323	107	0
1	396	1
54	180	1
223	126	0
206	323	0
203	173	0
10	11	1
29	286	1
12	867	1
109	352	0
31	568	0
49	534	1
111	851	0
169	49	0
1	639	1
95	867	1
157	761	1
301	854	1
137	277	1
134	128	1
0	536	1
124	153	1
10	226	1
223	647	0
205	242	0
145	843	0
223	298	0
116	132	0
38	303	0
295	266	1
29	140	1
0	426	1
0	558	1
287	198	1
12	119	1
9	23	1
3	281	0
27	495	0
2	796	0
0	400	1
61	588	0
246	303	0
54	237	1
212	873	0
41	811	1
205	234	0
184	133	0
167	654	0
273	623	1
93	557	0
41	149	1
32	316	1
3	935	0
223	181	0
5	228	1
266	879	0
57	20	1
304	471	1
206	93	0
242	307	1
12	131	1
169	262	0
17	964	0
248	968	0
35	747	1
16	289	1
6	656	0
46	460	1
92	134	1
223	302	0
69	219	0
296	381	0
241	370	1
303	432	0
277	215	1
212	926	1
10	373	1
1	573	1
0	222	1
22	702	1
212	259	1
37	157	1
177	709	0
145	673	0
89	306	0
261	215	1
184	36	0
260	139	1
42	222	1
241	104	1
169	254	0
298	198	1
316	158	0
184	73	0
319	655	1
119	47	0
247	226	1
96	369	1
102	671	0
230	285	0
50	308	1
323	123	1
81	631	1
5	410	1
147	332	0
220	471	0
30	369	1
61	639	0
261	214	1
0	277	1
241	213	1
5	913	1
34	691	0
57	919	0
245	435	1
37	153	1
14	513	0
0	524	1
301	125	0
255	230	1
72	472	0
169	754	0
254	648	1
148	356	0
4	890	1
24	106	1
117	806	0
1	973	1
67	299	1
169	259	0
299	871	0
119	388	0
32	4	1
315	191	0
72	252	1
14	606	0
22	202	1
36	354	0
107	932	0
236	632	1
0	147	1
137	178	1
25	650	1
72	568	0
15	29	1
169	288	0
182	454	0
285	909	1
4	27	1
304	281	1
249	130	1
260	798	1
266	3	1
35	916	0
157	679	1
1	476	1
128	185	0
223	94	0
157	359	1
71	163	1
0	72	1
169	314	0
184	64	0
72	712	0
44	878	0
1	611	1
46	812	1
248	804	0
12	141	1
113	393	1
3	14	1
184	265	0
292	185	1
291	451	0
27	965	0
169	167	0
295	964	0
14	53	0
27	790	0
41	628	1
60	122	1
89	312	0
283	658	0
23	3	1
14	384	1
42	299	1
10	697	1
63	155	1
8	721	0
38	246	0
295	820	1
75	34	1
241	840	1
257	359	1
310	201	1
107	926	0
300	884	0
267	594	0
291	67	0
31	453	0
9	20	1
30	634	1
118	125	1
159	528	0
0	135	1
322	386	1
10	140	1
120	682	0
319	687	1
185	178	1
14	100	1
276	403	1
305	219	1
169	381	0
104	635	0
41	647	1
7	297	1
322	763	1
45	832	1
246	850	1
247	679	1
1	285	1
45	11	1
29	832	1
61	397	0
78	683	0
309	782	1
38	481	1
5	50	1
8	470	1
184	277	0
68	92	1
36	494	0
125	835	0
37	194	1
212	523	1
124	252	1
247	102	1
57	552	0
124	473	1
207	489	0
15	126	0
59	194	1
312	798	0
157	227	1
318	130	1
